-0.88,0.94,0.3,1,1,0.64,0.4,0.12,-0.16,-0.44,-0.46,-1,-1,-0.46,-0.06,-0.24,7
0.54,1,-0.2,0.6,0.5,0.42,1,0.88,0.78,0.32,0.62,-0.24,-0.06,-0.7,-1,-1,9
-1,0.06,-0.22,0.24,0.44,0.6,1,1,0.86,0.54,0.64,0.02,0.46,-0.5,0.36,-1,1
-1,-0.26,-0.66,-1,0.32,-0.98,1,-0.38,0.92,0.42,0.18,1,-0.76,0.96,-0.82,0.18,0
-0.54,0.4,-0.12,0.2,0.8,-0.28,0.16,-1,-1,-0.74,-0.82,0.12,-0.46,0.88,1,1,5
0.34,1,-0.8,0.84,-0.42,0.06,-0.72,-0.98,-1,-1,-0.26,-0.1,0.34,1,0.74,,8
1,1,0.58,-0.74,0.04,-1,-0.6,-0.12,-1,1,-0.74,0.22,-0.44,-0.88,-0.66,,6
0.34,1,0.16,0.92,-0.42,0.38,-1,-0.16,-0.42,-0.5,0.84,-0.3,1,-0.48,0.58,-1,4
-1,-0.06,-0.58,0.36,0.18,0.8,1,1,0.74,0.5,0.4,0.04,-0.5,-0.14,-1,,1
0.98,1,-0.18,0.78,-0.92,0.22,-1,-0.48,-0.16,-1,1,-0.92,0.5,-0.34,-0.68,-0.24,6
-1,0.84,-0.34,0.98,0.68,1,1,0.84,0.34,0.42,-0.1,-0.06,-0.4,-0.58,-0.46,-1,7
0.34,0.98,-0.64,0.94,-0.36,-0.06,0.38,-1,-1,-0.92,-0.1,-0.02,1,0.82,-0.16,1,8
0.04,0.62,0.72,1,0.78,0.44,0.26,0.06,1,-0.16,0.7,-0.78,-0.14,-1,-1,-0.78,3
0.3,0.62,1,0.52,0.54,0.22,-0.38,-0.2,-1,-1,-0.78,-0.8,1,-0.74,,,1
0.1,1,0.48,0.52,1,-0.86,0.8,-1,0.28,0.44,0.1,0.94,-0.36,0.66,-1,,9
-0.28,0.78,0.46,1,0.5,0.48,-0.04,0.02,-0.72,-0.4,-1,-0.8,0.02,-0.84,1,-1,2
0.46,0.56,-0.4,1,-1,0.4,0.5,-0.22,0.84,-1,-0.58,-0.58,0.5,0.2,1,0.76,8
-1,0.54,-0.5,1,0.06,0.72,-0.14,0.04,-0.66,-0.58,-0.98,-1,0.02,-1,1,-1,2
-0.06,1,-0.28,0.38,-1,-0.32,-0.44,1,-0.14,0.96,0.62,0.78,-0.18,0.68,-1,,4
-1,0.3,-0.34,0.68,0.56,1,1,0.88,0.5,0.42,-0.04,-0.04,-0.54,-0.52,-0.92,-1,1
-0.36,0.68,0.58,0.28,0.7,1,-0.3,0.56,0.48,0.36,1,-0.26,0.64,-1,-1,-1,9
-1,0.42,-0.98,-0.58,-0.06,-1,0.86,-0.8,1,0.18,0.32,0.9,-0.62,1,-0.8,0.18,0
-0.38,0.86,-1,0.12,-0.82,-0.8,0.22,-1,1,-0.36,0.9,0.58,1,-0.8,0.36,,0
-0.9,0.28,-0.44,1,0.26,0.66,-0.14,-0.14,-0.84,-0.76,-1,-1,-0.96,1,-0.92,,2
-1,0.96,0.52,1,0.68,0.54,0.16,-0.22,-0.26,-1,-0.7,-0.66,-0.54,-0.14,1,-0.14,7
-1,0.74,-0.14,1,0.36,0.16,0.26,-0.84,-0.32,-1,-0.96,-0.42,0.02,-0.32,1,-0.18,7
-1,0.6,-0.24,1,0.9,0.9,0.14,0.42,0.02,0.02,1,-0.38,0.9,-0.96,-0.28,-1,3
-0.64,0.44,0.18,-0.24,0.28,-1,-1,-0.82,-0.18,1,0.46,0.46,1,-0.82,0.6,,8
-0.48,0.6,0.06,1,1,0.96,0.86,0.52,0.1,0.18,0.42,-0.26,-0.26,-0.66,-1,-1,3
0.66,1,0.44,0.7,-0.44,0.12,-1,-0.56,0.02,-1,1,-0.68,-0.08,-0.26,-0.42,-0.78,6
0.2,1,-0.06,0.42,-0.62,-0.24,-1,-0.36,0.04,-0.32,1,-0.14,0.94,-0.26,0.66,-1,4
0.04,1,-0.04,0.32,0.82,-0.1,-0.04,-0.8,-1,-1,-0.6,-0.02,-0.22,0.96,1,1,5
-0.72,0.22,-0.76,-0.58,-0.04,-1,0.7,-0.52,1,0.26,0.66,0.98,-0.28,1,-1,0.5,0
-0.58,0.78,-1,0.36,-0.26,-0.02,-1,-0.86,-0.7,-0.94,0.36,-0.22,0.98,1,1,,5
-0.64,0.62,-0.46,0.08,0.18,-0.62,-0.64,-1,-1,-0.3,-0.88,0.66,0.02,1,1,1,5
-0.94,1,-1,0.66,-0.96,0.06,-0.02,-0.2,1,0.04,0.84,0.14,0.42,-0.42,0.2,-1,4
-0.86,0.64,0.38,1,1,0.46,0.1,-0.26,-0.7,-1,0.48,-1,-0.32,-0.24,-1,0.44,8
-1,0.5,-0.58,0.1,-0.16,-0.56,-0.64,-1,-0.92,-0.3,-0.92,0.44,-0.16,0.92,1,1,5
-0.14,0.98,0.68,1,0.6,0.54,0.4,0.18,1,-0.26,0.6,-0.78,-0.22,-1,-1,-0.94,3
-0.42,1,-1,0.5,0.06,0.08,1,-0.4,0.56,-1,0.12,-0.5,0.32,0.26,-0.7,0.42,8
-1,0.14,0.02,0.36,0.7,0.84,1,1,0.7,0.46,0.46,-0.08,0.28,-0.64,0.26,-1,1
0.84,1,0.58,-0.6,0.12,-1,-0.32,0.12,-0.56,1,-0.18,0.32,-0.54,-1,,,4
-1,0.42,-0.22,0.58,0.64,1,1,0.9,0.86,0.42,0.74,-0.08,0.5,-0.56,0.68,-1,1
-0.24,0.72,0.4,0.38,0.88,1,-0.28,0.68,0.8,0.58,1,-0.14,0.36,-0.88,-1,-1,9
0.92,-0.14,0.26,-1,-0.98,-0.86,-1,0.14,-0.24,1,1,0.88,0.62,-0.1,-0.28,-0.86,0
-1,0.84,-0.38,0.94,0.92,1,1,0.48,0.44,-0.26,0.14,-1,-0.64,-0.34,0.46,-0.26,7
-0.44,0.78,0.26,1,0.68,0.42,0.38,-0.24,-0.36,-0.72,-1,-0.66,0.04,-0.74,1,-1,2
0.1,1,-0.22,0.7,-0.76,-0.02,-0.66,-0.76,0.56,-1,1,-0.46,-0.18,-0.24,-1,-0.82,6
1,1,-0.04,1,-0.82,0.5,-0.84,0.04,0.22,0.12,0.7,-0.5,-0.02,-1,-1,-0.9,5
-1,0.26,0.16,0.7,1,1,0.56,0.48,0.34,-0.08,0.28,-0.62,-1,-1,-0.94,-0.94,1
1,1,0.14,0.7,-0.48,0.24,-0.96,-0.28,-1,-0.86,-0.12,-1,0.4,-0.6,-0.52,-0.56,6
-1,0.3,-0.96,0.88,0.16,1,0.96,0.76,0.44,0.18,1,-0.44,0.38,-0.9,-0.52,-1,3
-0.34,1,-0.68,0.68,-1,0.24,-0.52,-0.18,1,-0.04,0.96,-0.08,0.82,-0.54,0.92,-1,4
0.58,0.86,-0.6,1,-0.4,0.62,0.84,0.6,1,0.04,0.88,-0.68,-0.14,-1,-1,-0.62,9
-1,0.9,-0.94,0.94,0.38,1,1,1,0.04,0.6,-0.54,0.1,-0.68,-0.48,-0.32,-1,7
-0.02,1,-1,-0.4,-0.22,-1,1,0.18,-0.02,0.58,-0.62,-0.12,0.7,0.6,-0.54,-0.58,0
-1,-0.24,-0.16,0.2,0.48,1,0.24,0.22,0.1,-0.66,-0.94,-0.98,-0.62,-1,1,-0.9,1
-1,0.56,-0.32,0.92,0.74,1,1,0.64,0.18,0.26,0.34,-0.22,0.1,-0.7,-0.78,-1,3
-0.92,0.96,-0.88,0.46,0.92,1,-0.68,0.94,-1,0.44,1,0.78,0.02,-0.14,-0.74,-1,9
0.08,0.8,-0.56,0.3,1,0.54,-0.04,1,-0.72,-0.02,-1,-1,0.46,-0.68,-0.12,0.32,8
-0.08,0.56,0.18,-0.16,0.02,-1,-1,-0.88,-0.06,-0.22,1,0.38,0.8,1,-0.58,0.88,8
-0.16,1,-0.8,0.54,-1,-0.06,0.36,-0.14,1,0.36,0.66,0.2,0.32,-0.4,0.36,-1,4
0.86,0.5,0.6,1,-1,0.48,0.02,-0.24,0.92,-0.92,-0.88,-1,-0.36,-0.14,1,0.58,8
-1,0.9,-0.1,1,0.2,0.28,-0.14,-0.6,-0.54,-1,-0.9,-0.22,0.04,-0.2,1,-0.28,7
0.5,1,-1,0.76,0.08,0.16,1,-0.52,-0.12,-1,-0.96,-0.42,-0.18,0.3,-0.56,0.92,8
-0.1,0.68,0.46,1,1,0.96,0.64,0.44,0.38,-0.14,0.22,-0.72,-0.38,-1,-1,-0.96,3
0.76,0.94,-0.44,0.82,-0.48,-0.14,1,-0.9,-1,-1,-0.26,0.02,0.88,1,-0.38,0.74,8
0.62,1,0.04,0.74,-0.62,0.3,-1,-0.12,0.78,-0.2,1,-0.14,0.56,-0.58,0.56,-1,4
-1,0.3,-0.5,0.58,0.1,1,0.24,0.84,0.24,0.36,0.24,-0.12,0.56,-0.56,1,-1,1
-0.82,0.4,-0.36,1,0.18,0.56,-0.28,-0.14,-1,-0.7,-0.88,-0.8,0.04,-0.98,1,-1,2
1,1,0.64,0.84,-0.08,0.4,-0.68,-0.12,-1,-0.7,-0.28,-1,0.2,-0.6,-0.76,-0.36,6
-0.04,0.76,0.82,0.38,0.52,1,-0.68,0.5,0.86,0.5,1,0.12,0.68,-0.78,-1,-1,9
-0.52,0.56,0.18,1,1,0.82,0.42,0.18,0.22,-0.06,0.76,-0.62,-0.04,-1,-1,-0.74,3
-0.04,0.68,0.1,0.16,0.7,0.66,-0.32,1,0.34,0.3,1,-0.44,0.18,-1,-1,-1,9
-0.44,0.28,-0.22,1,0.56,0.96,0.24,0.22,-0.4,-0.38,-1,-0.74,0.02,-0.8,1,-1,2
-0.28,0.96,-0.84,0.34,-1,-0.58,-0.2,-1,0.7,-0.42,1,0.44,0.18,1,-0.7,0.5,0
-0.8,-0.08,-1,0.42,-0.24,0.88,0.58,1,0.52,0.5,0.44,0.52,-0.52,1,-1,,1
-0.26,0.5,-0.08,1,0.38,0.6,-0.2,-0.12,-0.98,-0.7,-1,-0.68,-0.86,1,-1,,2
-1,0.5,-0.58,1,0.04,0.62,-0.08,-0.12,-0.66,-0.64,-0.44,-0.52,0.3,-0.76,1,-1,2
-0.74,0.54,-0.58,0.16,-0.08,-0.5,-0.78,-1,-1,-0.16,-0.96,0.76,-0.02,0.96,1,1,5
-0.3,0.58,0.32,1,0.74,0.44,0.38,-0.24,-0.28,-0.8,-1,-1,-0.92,1,-0.9,,2
1,1,0.56,0.92,-0.36,0.32,-1,-0.34,-0.78,-1,0.78,-0.78,0.7,-0.3,-0.94,-0.52,6
-0.3,0.8,0.5,1,0.76,0.48,0.16,0.08,1,-0.18,0.76,-0.72,-0.12,-0.92,-1,-1,3
0.1,0.88,-0.82,0.56,0.12,0.14,0.2,-0.92,-1,-1,-0.92,-0.14,-0.2,0.86,1,1,5
-0.02,0.44,-0.08,1,-1,0.42,-0.04,-0.3,0.58,-1,-0.78,-0.58,-0.2,0.16,1,0.72,8
-0.84,0.74,-1,-0.14,-0.8,-1,0.22,-0.94,0.9,-0.24,1,0.62,0.06,1,-0.98,0.66,0
-0.6,0.34,-1,-0.46,-0.28,-1,0.68,-0.66,1,0.2,0.54,1,-0.38,0.7,-0.8,-0.12,0
1,0.68,0.14,0.76,0.46,-0.14,0.26,-1,-1,-0.88,-0.1,-0.1,0.98,0.6,0.66,1,8
0.08,0.14,0.4,1,-1,0.66,-0.26,-0.18,0.8,-1,-0.62,-1,-0.28,-0.1,1,0.64,8
-1,0.5,-0.62,0.98,0.14,1,0.32,0.46,0.12,-0.08,-0.24,-0.6,0.1,-0.96,1,-1,2
-1,0.2,-0.32,0.66,0.14,1,0.02,0.28,-0.04,-0.42,-0.74,-1,-0.6,-0.96,1,-0.92,1
-0.7,1,-1,0.58,-0.98,-0.12,0.1,-0.5,0.86,0.08,1,0.36,0.5,-0.3,0.32,-1,4
1,1,0.48,0.72,-0.04,0.46,-0.42,0.18,-0.68,-0.12,-0.88,-0.42,-1,-0.7,-1,-1,1
-1,1,-0.62,0.8,-0.84,0.2,-0.98,-0.42,0.06,-0.52,0.9,-0.14,0.92,-0.4,1,-1,4
-0.7,1,-1,0.16,-0.82,-0.72,-0.06,-1,0.68,-0.68,1,0.14,0.54,0.84,-0.24,0.9,0
0.38,0.34,1,1,-0.16,0.88,-0.38,0.14,0.72,0.38,0.8,-0.14,0.16,-0.86,-1,-1,9
-0.66,1,-1,0.42,-0.9,-0.14,0.56,-0.2,1,0.1,0.82,0.18,0.74,-0.42,0.56,-1,4
-0.62,0.72,-0.82,0.1,-0.74,-0.68,0.2,-1,0.92,-0.34,1,0.44,0.14,1,-1,0.64,0
0.48,1,-0.28,0.64,-1,0.06,-0.5,-0.38,0.7,-0.34,1,0.24,0.22,-0.3,-0.04,-1,4
-1,0.7,-0.32,1,1,0.88,0.64,-0.1,-0.02,-1,-0.78,-0.94,-0.42,-0.38,0.92,-0.38,7
-1,0.42,-0.12,0.7,0.7,1,1,0.92,0.9,0.42,0.76,-0.08,0.72,-0.58,0.7,-1,1
0.34,0.78,-0.5,1,-0.34,0.5,0.02,0.88,0.7,0.28,1,-0.54,0.12,-1,-1,-0.8,9
-0.48,1,-0.78,0.6,-1,-0.08,0.38,-0.34,1,0.04,0.76,0.32,0.1,-0.34,-0.6,-1,4
1,1,0.16,0.58,-0.4,0.06,-0.64,-0.52,-0.16,-1,0.86,-0.8,0.04,-0.54,-1,-0.68,6
-1,0.38,0.12,0.52,0.7,0.98,0.96,1,1,0.5,0.94,0.84,-0.5,0.84,-1,,1
0.58,0.72,-0.46,0.36,-1,-0.3,-0.78,-1,0.4,-0.9,1,-0.26,0.68,0.42,-0.14,1,0
-1,0.08,-0.3,0.26,0.36,0.6,0.96,1,1,0.7,0.62,0.14,0.28,-0.42,-1,,1
0.22,0.46,0.04,1,-0.72,0.44,0.08,-0.28,0.16,-1,-1,-0.66,-0.1,-0.02,1,0.58,8
-0.2,0.12,1,0.84,-0.48,1,-0.7,0.02,0.54,-0.82,-1,-1,-0.68,-0.08,1,0.6,8
-0.46,0.72,1,1,0.9,0.28,0.44,-0.06,0.6,-0.58,0.06,-1,-1,-0.94,,,3
-1,0.04,0.5,1,1,0.84,0.26,0.6,-0.48,-0.1,-1,-0.76,-0.94,0.8,-0.96,,1
-1,0.32,-0.58,0.44,0.3,0.76,1,1,0.88,0.5,0.74,-0.02,0.58,-0.54,0.58,-1,1
0.56,1,-0.34,0.6,-1,0.14,0.38,0.12,1,0.36,0.4,0.5,-0.14,-0.24,-0.68,-1,4
-0.62,0.78,0.28,1,0.4,0.22,-0.18,-0.46,-1,-0.92,-0.92,-0.94,0.04,-0.92,1,-1,2
-0.84,0.62,0.06,1,1,0.88,0.28,0.32,0.54,0.08,0.98,-0.4,0.08,-0.84,-1,-1,3
-1,-0.1,-0.28,0.38,0.36,0.86,0.76,1,0.68,0.5,0.68,0.68,-0.52,1,-1,,1
0.52,1,0.04,0.2,-1,-0.46,0.16,-0.46,1,0.1,0.96,0.7,0.9,-0.16,0.8,-1,4
-0.7,1,-0.92,0.44,-1,-0.24,-0.04,-0.38,1,-0.24,0.92,0.28,0.62,-0.36,0.26,-1,4
0.44,1,-0.62,0.56,-0.48,0.24,1,0.32,0.62,0.78,0.06,0.36,-0.34,-0.34,-1,-1,4
-1,0.66,-0.34,0.84,1,1,0.9,0.38,0.2,-0.3,-0.4,-1,-0.48,-0.38,0.72,-0.28,7
0.26,1,-0.18,0.44,-1,-0.08,-0.92,-0.22,0.16,-0.36,1,0.04,0.72,-0.26,0.54,-1,4
-0.3,0.1,-0.08,0.1,1,-0.54,0.2,-1,-0.9,-0.44,-0.36,0.28,0.3,1,-1,0.58,8
-1,0.62,-0.14,0.6,1,1,0.72,0.72,0.14,0.3,-0.28,-0.14,-0.58,-0.58,-0.64,-1,1
-0.8,0.46,-1,-0.24,-0.48,-1,0.5,-0.76,1,0.04,0.78,0.9,-0.22,1,-0.94,0.34,0
-0.68,1,0.18,0.98,0.38,0.6,0.52,0.28,1,-0.16,0.7,-0.68,-0.1,-0.96,-1,-1,3
-0.62,1,-1,0.52,-0.42,0.06,0.96,0.16,1,0.66,0.74,0.36,0.68,-0.32,0.72,-1,4
-1,0.06,-0.2,0.44,0.64,0.9,1,1,0.36,0.5,-0.24,0.02,-0.64,-0.5,-0.8,-1,1
1,0.26,0.92,-0.4,0.3,-1,-0.28,-0.74,-0.84,0.7,-0.56,1,-0.4,0.6,-1,,4
0.08,0.62,-0.08,0.96,0.72,1,0.5,0.16,-0.14,-0.52,-1,-1,-0.04,-0.96,1,-0.84,2
-0.3,0.72,0.34,1,1,0.68,0.14,0.32,0.9,-0.12,0.92,-0.76,-0.04,-1,-1,-0.78,3
-0.08,0.8,-0.18,0.2,0.98,0.74,0.08,1,0.78,0.96,1,0.16,0.34,-0.6,-1,-1,9
1,0.74,0.04,1,-0.74,0.5,0.3,0.24,0.92,0.52,0.68,-0.18,0.2,-0.86,-1,-1,9
-0.96,0.28,-0.58,1,-0.06,0.62,-0.4,-0.12,-1,-0.76,-0.86,-0.52,0.06,-0.72,1,-1,2
-0.78,0.48,-0.56,1,0.86,0.96,0.82,0.38,-0.02,-0.18,-1,-0.66,-0.5,-1,1,-0.88,2
-0.2,1,-1,0.5,0.46,-0.2,0.62,-1,-0.98,-0.82,0.08,0.02,1,0.86,-0.7,0.96,8
-1,0.08,0.06,0.52,0.96,1,0.82,0.88,0.68,0.36,0.58,-0.16,0.4,-0.68,1,-1,1
-1,-0.12,-0.34,0.3,0.46,0.74,1,1,0.58,0.5,0.12,-0.22,-0.52,0.18,-1,,1
0.12,0.36,1,0.9,-0.08,1,-1,0.48,-0.04,0.4,0.98,0.24,0.48,-0.4,-0.2,-1,9
0.16,0.82,0.86,1,0.54,0.46,0.94,-0.02,1,-0.6,0.4,-1,-0.48,-0.86,-1,-0.44,3
0.28,0.88,0.48,0.8,-0.28,0.1,-1,-1,-0.7,-0.04,0.02,1,0.72,-0.52,1,,8
-0.32,0.48,0.24,1,1,0.72,0.38,0.2,0.5,-0.04,0.8,-0.62,-0.98,-1,-1,,3
-0.98,0.6,-0.34,1,0.68,0.86,0.08,0.28,0.68,-0.12,1,-0.7,0.04,-1,-1,-0.98,3
-0.36,0.64,0.46,1,1,0.84,0.32,0.32,0.52,-0.12,0.84,-0.64,-0.04,-0.94,-1,-1,3
-1,0.46,-0.5,1,0.08,0.98,-0.22,0.3,-0.64,-0.3,-0.56,-0.86,0.22,-0.9,1,-1,2
-1,0.92,0.16,1,0.72,0.72,0.3,-0.12,0.1,-1,-0.24,-0.78,-0.24,-0.22,1,-0.16,7
-0.24,0.54,0.72,0.94,1,1,-0.18,0.84,-0.54,0.12,0.6,-0.12,0.12,-0.76,-1,-1,5
0.02,0.62,0.72,1,0.62,0.7,0.62,0.16,0.76,-0.38,0.12,-0.88,-1,-1,1,-0.96,1
-0.96,0.88,0.02,1,1,0.9,0.38,0.42,1,-0.08,0.94,-0.66,0.02,-0.9,-1,-1,3
-0.32,1,-0.44,0.84,-1,0.1,-0.08,-0.26,1,-0.24,0.6,0.52,0.3,-0.2,0.08,-1,4
-1,0.6,-0.5,1,0.12,0.94,0.22,0.22,-0.2,-0.42,-0.24,-1,0.38,-1,1,-0.92,2
-0.22,0.98,-1,0.3,0.48,0.04,0.48,-0.82,-0.58,-1,-0.54,-0.52,0.98,1,1,,5
-0.18,1,-1,0.64,-0.64,0.62,-0.22,1,0.16,0.36,0.3,-0.26,-0.34,-0.74,-1,,4
-0.54,-0.02,0.62,0.38,1,1,-0.3,0.74,-0.34,0.06,0.36,-0.58,-0.74,-1,-1,-0.44,8
-0.2,0.76,-0.54,-0.1,-0.22,-1,0.7,-0.94,1,-0.02,0.58,0.86,-0.36,1,-1,0.34,0
-1,0.9,-0.2,1,0.18,0.6,-0.36,0.12,-0.9,-0.36,-0.72,-0.86,0.14,-1,1,-0.98,2
-0.92,0.74,-0.66,0.34,-0.2,-0.32,-0.82,-1,-1,-0.22,-0.96,0.68,-0.04,1,1,0.94,5
-0.22,0.92,-0.96,0.4,0.06,-0.24,0.26,-1,-1,-0.8,-0.88,0.1,-0.38,0.88,1,1,5
-0.22,0.72,0.56,0.22,1,1,-0.34,0.7,0.66,0.48,0.66,0.08,0.5,-0.88,-1,-1,9
-1,0.86,-0.2,1,0.14,0.12,-0.12,-0.9,-0.6,-1,-0.64,-0.32,0.18,-0.12,1,0.08,7
0.36,1,-0.18,0.88,-0.74,0.22,-1,-0.46,-0.36,-1,1,-0.6,0.2,-0.36,-0.82,-0.86,6
1,0.86,-0.32,1,-1,0.46,0.28,0.42,0.74,0.88,0.48,0.24,0.28,-0.38,0.24,-1,9
-0.58,0.42,0.3,1,0.9,0.54,0.3,-0.32,-0.52,-1,-1,-0.8,0.02,-0.54,1,-0.98,2
-1,0.62,-0.12,1,1,0.72,0.58,-0.1,-0.02,-0.9,-0.42,-1,-0.48,-0.32,0.8,-0.36,7
-1,0.9,0.06,1,1,0.72,0.96,0.02,0.6,-0.64,0.1,-1,-0.34,-0.38,0.74,-0.32,7
0.86,1,0.2,0.8,-1,0.1,0.64,1,0.56,0.8,0.72,0.6,-0.18,0.42,-1,,4
-0.5,1,-1,0.32,-0.72,-0.34,0.52,-0.42,1,-0.06,0.48,0.64,-0.04,-0.16,-0.42,-1,4
0.18,1,-0.66,0.38,-1,-0.38,-0.36,-1,0.72,-0.56,1,0.22,0.56,0.94,-0.68,0.92,0
-0.14,0.84,0.4,1,0.36,0.32,-0.22,-0.26,-1,-0.64,-0.66,-0.32,0.12,-0.74,1,-1,2
-0.84,0.62,-0.16,0.96,0.84,1,1,0.58,0.26,0.2,0.3,-0.28,-0.12,-0.72,-1,-1,3
0.52,0.52,-0.06,1,-1,0.68,-0.04,0.32,0.66,0.36,1,-0.34,0.74,-1,-0.48,-1,9
-1,1,-0.08,0.92,0.82,0.88,1,0.64,0.44,0.18,0.06,-0.34,-0.02,-0.9,0.32,-1,7
-1,1,-0.88,0.62,-0.86,-0.04,0.94,-0.04,1,0.68,0.48,0.42,0.1,-0.28,-0.22,-1,4
-0.36,0.94,-0.32,0.16,0.22,-0.58,-1,-1,-0.9,-0.3,0.1,0.32,1,1,-0.22,0.86,8
0.08,0.9,-0.56,1,-1,0.22,0.72,0.24,1,0.5,0.14,1,-0.04,-0.02,-0.06,-1,4
-1,0.12,-0.4,0.46,0.28,0.74,0.98,1,1,0.58,0.7,0.04,0.58,-0.54,0.94,-1,1
-0.9,0.7,-0.12,1,0.44,0.42,0.04,-0.34,-0.58,-1,-1,-0.32,-0.18,1,-0.1,,7
-0.32,1,-0.58,0.46,-1,-0.12,0.58,-0.2,0.94,0.24,1,0.08,0.72,-0.56,0.58,-1,4
-0.68,1,-0.84,0.66,-1,0.04,-0.2,-0.2,0.76,0.1,1,0.14,0.5,-0.42,0.2,-1,4
0.44,0.82,-0.58,0.5,-0.74,-0.4,0.06,-1,1,-0.52,1,0.38,0.1,1,-1,0.76,0
-0.54,0.46,-0.4,1,0.6,0.86,0.2,0.22,0.8,-0.12,1,-0.8,-1,-1,-0.7,,3
-1,0.12,0.12,0.38,0.64,0.84,0.84,1,0.7,0.5,0.7,0.72,-0.52,1,-1,,1
0.18,-0.14,1,0.58,0.28,1,-0.56,0.32,0.1,-0.44,-0.76,-1,-1,-0.46,0.34,0.12,8
1,1,0.22,0.98,-0.52,0.32,-1,-0.38,-0.56,-1,0.86,-0.74,0.4,-0.34,-0.94,-0.64,6
-0.92,0.72,-0.24,1,-0.12,0.48,-0.52,-0.06,-1,-0.6,-0.58,-0.98,0.2,-1,1,-0.98,2
-0.16,1,-0.84,0.54,-1,-0.36,-0.4,-1,0.44,-0.86,1,-0.16,0.62,0.6,-0.2,0.62,0
0.06,1,-0.4,0.64,-1,0.22,-0.96,-0.22,0.58,-0.2,1,-0.12,0.68,-0.58,1,-1,4
-0.58,0.66,-1,0.3,-1,-0.44,-0.3,-1,0.68,-0.66,1,0.06,0.68,0.76,-0.4,1,0
1,0.76,-0.6,1,-0.14,0.08,0.56,-0.8,-1,-1,-0.76,-0.16,0.66,0.48,0.86,,8
-0.82,1,-0.92,0.72,-1,0.24,-0.92,-0.26,0.08,-0.5,1,-0.16,0.58,-0.52,0.68,-1,4
-1,1,-0.56,0.72,0.2,0.6,1,0.6,0.68,0.3,0.32,-0.16,0.02,-0.64,-0.06,-1,7
0.84,0.56,-0.16,1,-1,0.4,-0.18,-0.28,0.72,-0.96,-0.62,-1,-0.44,-0.32,1,0.26,8
0.22,0.66,-0.92,0.32,-0.42,1,0.6,0.7,1,-0.08,1,-0.88,-0.14,-1,-1,-0.42,9
-0.16,1,-0.7,0.46,-1,-0.1,-0.92,-0.66,0.02,-1,1,-0.68,0.84,-0.14,-0.32,-0.22,6
-1,-0.66,1,-0.24,0.92,0.38,0.82,1,0.56,0.88,0.4,0.24,0.3,-0.38,0.4,-1,1
-0.2,0.94,-1,0.2,0.08,-0.18,-0.14,-1,-0.76,-0.74,-0.6,0.2,-0.34,0.98,1,1,5
0.42,0.46,0.84,1,-0.64,0.62,-0.5,-0.1,-0.1,-0.82,-1,-1,-0.64,-0.34,1,0.04,8
-1,-0.12,-0.18,0.24,0.56,0.7,1,1,0.74,0.5,0.4,0.1,-0.5,-0.18,-1,,1
0.32,1,-0.22,0.72,-0.78,0.28,-0.28,-0.1,1,0.14,0.32,-0.1,-0.36,-0.54,-1,-1,4
0.24,1,-0.7,0.66,-0.94,0.24,-1,-0.2,0.58,-0.32,1,-0.14,0.58,-0.56,0.76,-1,4
0.62,1,-0.22,0.88,0.38,0.54,0.26,0.46,0.72,-0.18,1,-0.82,0.04,-1,-1,-0.96,9
-0.38,0.76,-0.94,0.68,0.54,1,1,0.92,0.38,0.44,-0.26,-0.02,-0.72,-0.52,-1,-1,1
-0.94,0.76,-1,0.02,-0.68,-0.8,0.28,-1,0.96,-0.32,1,0.52,0.12,1,-0.9,0.7,0
-0.5,1,-0.1,0.94,-0.52,0.26,-1,-0.42,-0.14,-0.72,0.82,-0.26,0.78,-0.32,1,-1,4
-0.32,0.78,0.92,1,0.86,0.98,-0.52,0.72,0.2,0.44,1,-0.08,0.26,-0.68,-1,-1,5
0.86,1,-0.52,0.54,-0.82,0.12,1,0.06,0.92,0.6,0.48,0.46,-0.22,-0.28,-1,-1,4
-0.78,0.82,-0.18,1,0.28,0.58,0.06,0.68,-0.42,1,-0.84,0.02,-1,-1,-0.96,,3
-0.86,0.42,-0.24,-0.02,0.4,-0.6,-0.5,-1,-0.98,-0.32,-1,0.38,-0.34,1,1,0.94,5
-0.06,1,0.54,1,0.44,0.1,-0.16,-0.62,-1,-1,-0.9,-0.76,0.04,-0.86,1,-1,2
-0.42,0.58,0.6,0.4,0.5,1,-0.68,0.58,0.82,0.56,1,-0.08,0.62,-0.8,-1,-1,9
-1,1,-0.94,0.68,-0.9,0.2,-0.68,-0.26,0.2,-0.3,0.6,-0.1,0.6,-0.58,1,-1,4
-1,0.92,-0.14,1,0.4,0.4,0.18,-0.42,-0.22,-1,-0.62,-0.22,0.04,-0.1,1,-0.12,7
-1,0.5,-0.34,1,0.32,0.54,0.36,-0.2,0.2,-0.9,0.02,-1,-0.04,-0.4,1,-0.34,7
0.48,1,-0.5,0.84,-1,0.26,-0.94,-0.36,-0.22,-0.88,1,-0.82,0.48,-0.5,-0.24,-1,6
0.74,1,-0.04,1,-0.66,0.34,-0.88,-0.38,-0.24,-1,1,-0.76,0.04,-0.42,-1,-0.92,6
-1,0.88,-0.04,1,0.7,0.6,0.56,-0.18,0.5,-1,0.92,-0.98,1,-0.36,-0.1,-0.26,7
-0.84,0.3,-0.94,1,-0.08,0.98,-0.3,0.1,-1,-0.52,-0.92,-0.84,0.04,-1,1,-0.96,2
